step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
940,698912,7520,0.24780710655931681,0.0,0.8837920489296636
941,699496,7528,0.1770101313519871,0.0,0.883495145631068
942,700400,7536,0.1790854755125584,0.125,0.8703703703703703
943,701048,7544,0.19331908346715135,0.0,0.8810810810810811
944,701824,7552,0.11491668125305231,0.0,0.9122807017543859
945,702600,7560,0.2957894127057205,0.0,0.8428571428571429
946,703504,7568,0.17781929087603557,0.0,0.8390243902439024
947,704536,7576,0.1474345224273022,0.125,0.8446601941747572
948,705120,7584,0.29457763104977264,0.0,0.8121546961325967
949,705896,7592,0.22273953164890883,0.0,0.8264840182648402
950,706736,7600,0.14659647672318968,0.0,0.8854625550660793
951,707256,7608,0.28016029888047983,0.0,0.8555555555555555
952,708032,7616,0.15745594063044144,0.0,0.8587570621468926
953,708808,7624,0.13865551096220793,0.0,0.8663101604278075
954,709648,7632,0.26052205301192505,0.0,0.7982832618025751
955,710424,7640,0.24040766456845317,0.0,0.8811188811188811
956,711328,7648,0.14540034889238143,0.0,0.8648648648648649
957,711848,7656,0.23365625349673863,0.0,0.8764705882352941
958,712624,7664,0.16368260438828888,0.125,0.8918918918918919
959,713464,7672,0.16009184545044786,0.0,0.8538812785388128
960,714176,7680,0.16045352396922216,0.0,0.8817733990147784
961,715016,7688,0.21216274280630001,0.0,0.8291457286432161
962,715664,7696,0.20393413697471105,0.0,0.8653846153846154
963,716248,7704,0.2726092696305565,0.0,0.8525345622119815
964,717024,7712,0.263046869518218,0.0,0.8264840182648402
965,717672,7720,0.2373499017200269,0.0,0.8407960199004975
966,718320,7728,0.293057848262268,0.0,0.7951807228915663
967,718840,7736,0.1952602316936812,0.0,0.9041916167664671
968,719424,7744,0.24686990940728096,0.0,0.8613861386138614
969,720328,7752,0.13692676456010863,0.0,0.8775510204081632
970,720976,7760,0.1644617459171626,0.0,0.9061032863849765
971,721752,7768,0.23058333198688885,0.0,0.8423423423423423
972,722336,7776,0.2019381579901931,0.0,0.8961038961038961
973,723240,7784,0.0969139453445429,0.25,0.9128205128205128
974,723888,7792,0.3249636954632969,0.0,0.8260869565217391
975,724920,7800,0.08892762897522488,0.0,0.922077922077922
976,725440,7808,0.2631702080299203,0.0,0.873015873015873
977,725960,7816,0.20516408049627316,0.0,0.8628571428571429
978,726864,7824,0.1413106983710549,0.0,0.8682926829268293
979,727384,7832,0.2777016427253607,0.125,0.8486486486486486
980,728032,7840,0.1864314312294849,0.125,0.8837209302325582
981,728872,7848,0.17291158881562033,0.0,0.8348623853211009
982,729456,7856,0.10253275269702455,0.0,0.9259259259259259
983,730360,7864,0.11097126277423146,0.0,0.8939393939393939
984,731328,7872,0.14489084240322606,0.0,0.8840579710144928
985,732424,7880,0.1289934659930744,0.0,0.8810572687224669
986,733328,7888,0.1037469675230662,0.0,0.8967136150234741
987,733912,7896,0.19615642402920752,0.0,0.893048128342246
988,734816,7904,0.10237724022224648,0.0,0.9226804123711341
989,735720,7912,0.21350628741100539,0.0,0.8527397260273972
990,736560,7920,0.13451131028609484,0.0,0.8941176470588236
991,737400,7928,0.13397093509825317,0.0,0.893719806763285
992,738368,7936,0.06506197642356085,0.125,0.9377777777777778
993,739272,7944,0.11306625170532289,0.0,0.8764044943820225
994,740176,7952,0.15371226800830204,0.0,0.8769230769230769
995,741016,7960,0.12457174415059365,0.0,0.9036697247706422
996,741664,7968,0.14881538430397395,0.0,0.8846153846153846
997,742376,7976,0.21068957925028287,0.0,0.8502415458937198
998,743280,7984,0.11139713678361773,0.0,0.8977272727272727
999,743928,7992,0.1940498218905416,0.125,0.8768472906403941
1000,744512,8000,0.16483538920372695,0.0,0.8850574712643678
1001,745096,8008,0.12364605015944635,0.125,0.9428571428571428
1002,746000,8016,0.20034905354320792,0.125,0.8956228956228957
1003,746840,8024,0.11517346994530803,0.125,0.9086538461538461
1004,747680,8032,0.13662393901500003,0.125,0.9166666666666666
1005,748328,8040,0.2587864451013796,0.0,0.8465116279069768
1006,749488,8048,0.16963206137524797,0.0,0.851063829787234
1007,750456,8056,0.13010659682568632,0.0,0.8995633187772926
1008,750976,8064,0.31076939709306495,0.0,0.8309178743961353
1009,751624,8072,0.22712385464241508,0.0,0.8333333333333334
1010,752336,8080,0.13965214773543433,0.0,0.9183673469387755
1011,753176,8088,0.2319154662481558,0.0,0.8387096774193549
1012,754144,8096,0.0976242267522976,0.125,0.8844444444444445
1013,754792,8104,0.29298521430921165,0.0,0.7942583732057417
1014,755568,8112,0.11434270723269385,0.0,0.9243027888446215
1015,756536,8120,0.1935674500439447,0.0,0.8639705882352942
1016,757312,8128,0.19325847411173405,0.125,0.8526315789473684
1017,758152,8136,0.1263287649971352,0.0,0.8888888888888888
1018,758800,8144,0.17420130040811324,0.0,0.8421052631578947
1019,759512,8152,0.21497241202300676,0.0,0.8156424581005587
1020,760288,8160,0.15854101427628195,0.125,0.89
1021,761000,8168,0.14428296867224463,0.0,0.8871794871794871
1022,761968,8176,0.22367773424313006,0.0,0.8458498023715415
1023,762936,8184,0.09492814377326413,0.125,0.9318181818181818
1024,763456,8192,0.3029997722031703,0.0,0.8652849740932642
1025,764360,8200,0.11733350498455607,0.0,0.8846153846153846
1026,765008,8208,0.15767583466140267,0.125,0.8662790697674418
1027,765848,8216,0.2233112033835495,0.125,0.8699186991869918
1028,766368,8224,0.2437558114409198,0.0,0.8484848484848485
1029,767144,8232,0.14074615925341175,0.0,0.9036144578313253
1030,768048,8240,0.20225960867736287,0.0,0.8672199170124482
1031,768952,8248,0.23586580692833994,0.0,0.8347457627118644
1032,769536,8256,0.1756418686942266,0.0,0.8806818181818182
1033,770120,8264,0.15887946855172616,0.0,0.9142857142857143
1034,770704,8272,0.20518758972672496,0.0,0.8994974874371859
1035,771352,8280,0.20019959371991228,0.125,0.8296703296703297
1036,771936,8288,0.27055618630007383,0.0,0.8477157360406091
1037,772840,8296,0.14647368091700438,0.0,0.8928571428571429
1038,773552,8304,0.15436218948383046,0.125,0.9054054054054054
1039,774264,8312,0.16286177777396668,0.125,0.8837209302325582
1040,775040,8320,0.26324247624984337,0.0,0.8326359832635983
1041,775752,8328,0.21303803217816195,0.0,0.8590909090909091
1042,776592,8336,0.1704478681751052,0.0,0.8842975206611571
1043,777304,8344,0.14329484689834163,0.0,0.8857142857142857
1044,777952,8352,0.21314740759075299,0.125,0.8529411764705882
1045,778728,8360,0.25474178618517423,0.0,0.8226600985221675
1046,779504,8368,0.2762612005165507,0.0,0.8532818532818532
1047,780152,8376,0.13827298364668048,0.0,0.8969072164948454
1048,780992,8384,0.19404125949274825,0.125,0.8611111111111112
1049,781576,8392,0.1986217744195624,0.125,0.8972972972972973
1050,782096,8400,0.22426742939411337,0.0,0.8932038834951457
1051,782680,8408,0.23167141172866387,0.0,0.8655913978494624
1052,783584,8416,0.14393794555688497,0.0,0.8888888888888888
1053,784360,8424,0.1558443092849127,0.125,0.8426966292134831
1054,785072,8432,0.21145328191698196,0.0,0.8798283261802575
1055,785720,8440,0.18300778169200863,0.125,0.8960396039603961
1056,786560,8448,0.17510306534352144,0.125,0.8847736625514403
1057,787208,8456,0.2806922682425867,0.0,0.8565022421524664
1058,787856,8464,0.18030556552193727,0.125,0.8808290155440415
1059,788760,8472,0.21978452284951633,0.0,0.8538461538461538
1060,789600,8480,0.2509708603475137,0.0,0.8785942492012779
1061,790184,8488,0.1721376114175136,0.125,0.8914285714285715
1062,790960,8496,0.1758613911721778,0.0,0.8793774319066148
1063,791928,8504,0.1300646300942485,0.0,0.8818565400843882
1064,792704,8512,0.17719035675583747,0.0,0.8869565217391304
1065,793544,8520,0.14223069114102296,0.0,0.8493975903614458
1066,794128,8528,0.3009013249489111,0.125,0.8341708542713567
1067,794712,8536,0.24370288279053792,0.0,0.8505154639175257
1068,795232,8544,0.2797627133997362,0.0,0.8651685393258427
1069,795816,8552,0.14440842666627354,0.125,0.9166666666666666
1070,796656,8560,0.13011226972244103,0.0,0.8874458874458875
1071,797496,8568,0.17340872505350577,0.125,0.875
1072,798336,8576,0.08442101151938308,0.125,0.9304347826086956
1073,799112,8584,0.21080528183766725,0.0,0.8584474885844748
1074,800016,8592,0.0662883411917141,0.125,0.9395348837209302
1075,800600,8600,0.15591755205201144,0.125,0.8983050847457628
1076,801440,8608,0.2454091073800297,0.0,0.8353909465020576
1077,802024,8616,0.19370124972448294,0.125,0.8944444444444445
1078,802544,8624,0.2982281949764106,0.0,0.8564593301435407
1079,803448,8632,0.1668997375528101,0.125,0.8754863813229572
1080,804352,8640,0.10783167091747259,0.125,0.9144144144144144
1081,805192,8648,0.14013804975575456,0.0,0.9
1082,805840,8656,0.19149900244761747,0.0,0.8778280542986425
1083,806616,8664,0.17630332849294553,0.0,0.8672985781990521
1084,807456,8672,0.21862720951578274,0.0,0.8365384615384616
1085,808232,8680,0.19893870064492383,0.0,0.8518518518518519
1086,809008,8688,0.1444338593999617,0.0,0.8959276018099548
1087,809720,8696,0.0816358266994243,0.25,0.9547038327526133
1088,810432,8704,0.28564853752851577,0.0,0.8634538152610441
1089,811208,8712,0.22628852747078956,0.0,0.831858407079646
1090,811792,8720,0.30803778295935985,0.0,0.8447488584474886
1091,812504,8728,0.22676068436166882,0.0,0.8571428571428571
1092,813216,8736,0.09342769446535605,0.125,0.9238578680203046
1093,813928,8744,0.14267821126527355,0.0,0.927007299270073
1094,814576,8752,0.17231756280893426,0.0,0.8872549019607843
1095,815160,8760,0.20755512774216228,0.0,0.8860103626943006
1096,816000,8768,0.16987157395102723,0.0,0.8636363636363636
1097,816904,8776,0.16146860753542233,0.0,0.8781725888324873
1098,817552,8784,0.15893680283918146,0.0,0.8622754491017964
1099,818136,8792,0.13183487461083013,0.25,0.9138755980861244
1100,819168,8800,0.08994272295114264,0.125,0.9121338912133892
1101,819816,8808,0.17070690010871803,0.0,0.8963963963963963
1102,820400,8816,0.23994026572934185,0.0,0.8634146341463415
1103,821048,8824,0.2348958308969285,0.0,0.8378378378378378
1104,821824,8832,0.21593376335678613,0.0,0.845771144278607
1105,822920,8840,0.14056075317615765,0.0,0.8777777777777778
1106,823440,8848,0.2959859225865842,0.0,0.8258426966292135
1107,824408,8856,0.2071384660888501,0.0,0.8009950248756219
1108,825184,8864,0.13270603552027804,0.125,0.9023255813953488
1109,825832,8872,0.20013270022927848,0.0,0.8917748917748918
1110,826672,8880,0.19962139509948593,0.0,0.8687943262411347
1111,827384,8888,0.12195529074332899,0.0,0.9174757281553398
1112,827968,8896,0.2857477268051526,0.0,0.8248587570621468
1113,828616,8904,0.24566484674482644,0.0,0.8446601941747572
1114,829264,8912,0.20916819369193176,0.125,0.8755364806866953
1115,830104,8920,0.1760388428687271,0.0,0.9007936507936508
1116,831136,8928,0.12419187482268698,0.0,0.8706467661691543
1117,831784,8936,0.1534147028686232,0.125,0.8984771573604061
1118,832432,8944,0.1978835531679859,0.125,0.8923766816143498
1119,833080,8952,0.21234848490804473,0.125,0.8884462151394422
1120,833728,8960,0.21129484177065833,0.125,0.8781725888324873
1121,834568,8968,0.20220306867625865,0.0,0.8357487922705314
1122,835408,8976,0.21284309248063818,0.0,0.8669201520912547
1123,836184,8984,0.1678143374615099,0.0,0.8804780876494024
1124,836960,8992,0.18109761249810616,0.0,0.8543689320388349
1125,837608,9000,0.18929466269762543,0.0,0.8786610878661087
1126,838128,9008,0.2386811201955868,0.0,0.883248730964467
1127,839032,9016,0.14446576795866903,0.0,0.8923076923076924
1128,839872,9024,0.1828559038489848,0.125,0.8557692307692307
1129,840776,9032,0.1284484180587012,0.125,0.8904761904761904
1130,841360,9040,0.1849691584072373,0.0,0.8763440860215054
1131,842200,9048,0.1791973829927257,0.0,0.8434343434343434
1132,842784,9056,0.1689922436073206,0.125,0.8770949720670391
1133,843368,9064,0.18165434758928944,0.0,0.8729281767955801
1134,844208,9072,0.12109908610624825,0.0,0.9213483146067416
1135,844920,9080,0.11317384880948907,0.0,0.9073170731707317
1136,845824,9088,0.12480966623816798,0.125,0.9015748031496063
1137,846536,9096,0.06943782241697076,0.25,0.9488636363636364
1138,847184,9104,0.2092375568601462,0.0,0.8653846153846154
1139,847896,9112,0.28220373716611785,0.0,0.8481012658227848
1140,848736,9120,0.17581840511062724,0.125,0.8390243902439024
1141,849448,9128,0.26008995718926653,0.0,0.8366336633663366
1142,850224,9136,0.1383575061661974,0.125,0.885
1143,850872,9144,0.23732953001003546,0.0,0.8923766816143498
1144,851520,9152,0.1502790488131499,0.125,0.8920454545454546
1145,852296,9160,0.2396921664366678,0.0,0.8421052631578947
1146,852880,9168,0.32422328995412364,0.0,0.8108108108108109
1147,853400,9176,0.23142865547348224,0.0,0.8685714285714285
1148,854176,9184,0.19559577109593226,0.125,0.8850574712643678
1149,854888,9192,0.23934470957464465,0.0,0.8901098901098901
1150,855664,9200,0.15970593806060673,0.0,0.874439461883408
1151,856504,9208,0.2351612652163699,0.0,0.8285714285714286
1152,857216,9216,0.16461090830419975,0.0,0.8564102564102564
1153,857928,9224,0.2502175318044161,0.0,0.8277511961722488
1154,858640,9232,0.18725582839689722,0.0,0.8592233009708737
1155,859160,9240,0.19753979643458078,0.0,0.879746835443038
1156,859872,9248,0.1722030972872928,0.0,0.8857142857142857
1157,860776,9256,0.14001414621297847,0.125,0.8743455497382199
1158,861552,9264,0.17721436325077097,0.0,0.8651685393258427
1159,862520,9272,0.1329541415930598,0.0,0.8872180451127819
1160,863360,9280,0.11617911545924461,0.0,0.9116279069767442
1161,864328,9288,0.16326247573101513,0.125,0.8755555555555555
1162,865168,9296,0.1321162427692354,0.0,0.8930232558139535
1163,865880,9304,0.13902354219830876,0.125,0.9060773480662984
1164,866592,9312,0.22878723229424516,0.0,0.8685446009389671
1165,867368,9320,0.08315164512189732,0.125,0.9342723004694836
1166,867952,9328,0.20989022870101243,0.0,0.861878453038674
1167,868728,9336,0.1721650015282751,0.125,0.8790697674418605
1168,869632,9344,0.19229344089882408,0.0,0.8654545454545455
1169,870344,9352,0.15044703205890564,0.125,0.8894230769230769
1170,871056,9360,0.2240447884394258,0.0,0.8617511520737328
1171,871832,9368,0.10971650253272207,0.125,0.9212962962962963
1172,872608,9376,0.10169784774420605,0.125,0.912621359223301
1173,873384,9384,0.22237793601339736,0.0,0.8418604651162791
1174,874096,9392,0.2634462161560265,0.0,0.8458333333333333
1175,874744,9400,0.1299561034228119,0.125,0.9
1176,875584,9408,0.1090975635532432,0.125,0.8936170212765957
1177,876296,9416,0.09519709288594874,0.125,0.9425837320574163
1178,877264,9424,0.13230740154297305,0.0,0.885593220338983
1179,878168,9432,0.12795747334671073,0.125,0.915929203539823
1180,878944,9440,0.12437065898579695,0.0,0.8947368421052632
1181,879592,9448,0.10251442472627832,0.0,0.9166666666666666
1182,880304,9456,0.13014349278441253,0.0,0.9255813953488372
1183,880888,9464,0.3802308721746805,0.0,0.8186528497409327
1184,881664,9472,0.17048735761662756,0.125,0.8603351955307262
1185,882312,9480,0.12750376682146128,0.25,0.9166666666666666
1186,882896,9488,0.2102944989832625,0.0,0.8855721393034826
1187,883544,9496,0.15815442136186744,0.0,0.8855721393034826
1188,884448,9504,0.13585682571722404,0.0,0.902127659574468
1189,885352,9512,0.16249742754071894,0.125,0.8535564853556485
1190,886576,9520,0.12025823370641944,0.0,0.901060070671378
1191,887096,9528,0.2883598673170989,0.0,0.8271604938271605
1192,887744,9536,0.24947732427212665,0.0,0.8315789473684211
1193,888584,9544,0.15338592649555507,0.0,0.9053497942386831
1194,889296,9552,0.11573273090337537,0.0,0.9346938775510204
1195,890072,9560,0.1878417245027938,0.125,0.8533333333333334
1196,890656,9568,0.21322968976328457,0.0,0.8602150537634409
1197,891624,9576,0.1660322393368772,0.125,0.8814229249011858
1198,892144,9584,0.23305415676205862,0.0,0.8731707317073171
1199,892856,9592,0.12531859337463788,0.125,0.924901185770751
1200,893696,9600,0.3023936725534214,0.0,0.8040816326530612
1201,894536,9608,0.20827098704846136,0.0,0.8391304347826087
1202,895312,9616,0.216075720505834,0.125,0.852017937219731
1203,895896,9624,0.24636067653490037,0.0,0.8693467336683417
1204,896608,9632,0.22199045291014904,0.125,0.8551401869158879
1205,897512,9640,0.1460190229704295,0.0,0.8878923766816144
1206,898096,9648,0.300264720409078,0.0,0.8186528497409327
1207,898872,9656,0.15673173293439277,0.0,0.8756476683937824
1208,899776,9664,0.16162655887684604,0.0,0.861904761904762
1209,900552,9672,0.1809269738668765,0.0,0.865
1210,901072,9680,0.19157097189867184,0.0,0.8888888888888888
1211,901720,9688,0.2417036660606743,0.0,0.8446601941747572
1212,902304,9696,0.12653260158312846,0.0,0.9180327868852459
1213,902888,9704,0.24478041630620784,0.0,0.8579545454545454
1214,903600,9712,0.22320665565392683,0.125,0.8370786516853933
1215,904248,9720,0.1656938942987368,0.0,0.900990099009901
1216,905024,9728,0.15929352206027123,0.125,0.8840579710144928
1217,905864,9736,0.08368402500990407,0.0,0.9305555555555556
1218,906640,9744,0.10819141832858731,0.0,0.9154228855721394
1219,907480,9752,0.19771779433805486,0.0,0.8547717842323651
1220,908256,9760,0.23089502326898526,0.25,0.8693693693693694
1221,909096,9768,0.1388576524538237,0.125,0.8870967741935484
1222,910320,9776,0.09790856755314774,0.0,0.9329073482428115
1223,911288,9784,0.09640732307187182,0.0,0.9288888888888889
1224,912320,9792,0.05914766967861356,0.0,0.952755905511811
1225,913032,9800,0.18477209531094696,0.0,0.9008264462809917
1226,913616,9808,0.25659032607140775,0.0,0.8288770053475936
1227,914264,9816,0.27936196105477645,0.0,0.8169014084507042
1228,914848,9824,0.23228121165305005,0.0,0.8323699421965318
1229,915688,9832,0.13496907586819598,0.125,0.9285714285714286
1230,916336,9840,0.16143073408208847,0.0,0.91324200913242
1231,916856,9848,0.1433404732221221,0.125,0.9184782608695652
1232,917504,9856,0.16029508972115564,0.0,0.8865979381443299
1233,918088,9864,0.26213586757866353,0.0,0.8435754189944135
1234,918864,9872,0.15716569820838242,0.0,0.9008620689655172
1235,919576,9880,0.16504381672317564,0.0,0.8862559241706162
1236,920160,9888,0.16132749013992728,0.125,0.9147727272727273
1237,921064,9896,0.1267746745845755,0.0,0.8823529411764706
1238,921712,9904,0.21324800425007462,0.0,0.8494623655913979
1239,922488,9912,0.16580526045613667,0.0,0.885
1240,923200,9920,0.1950675070785244,0.0,0.8942307692307693
1241,924232,9928,0.11435558847628477,0.125,0.8892988929889298
1242,924880,9936,0.2138260126473865,0.0,0.8360655737704918
1243,925400,9944,0.1738866886992801,0.0,0.867816091954023
1244,926304,9952,0.2373871992249764,0.0,0.8464730290456431
1245,927016,9960,0.1407373161597968,0.0,0.8961038961038961
1246,927536,9968,0.15917715596016796,0.125,0.9042553191489362
1247,928696,9976,0.0870760427113484,0.0,0.946031746031746
1248,929536,9984,0.10132028558302877,0.0,0.9322033898305084
1249,930184,9992,0.11790976094326552,0.125,0.9120370370370371
1250,931024,10000,0.1078836006983969,0.125,0.9192825112107623
1251,931800,10008,0.0930618330448717,0.125,0.903954802259887
1252,932448,10016,0.12663856263024592,0.125,0.908675799086758
1253,933160,10024,0.10937040115129015,0.125,0.9227272727272727
1254,933808,10032,0.1101121841364748,0.125,0.919431279620853
1255,934776,10040,0.0903140334599538,0.0,0.9260700389105059
1256,935360,10048,0.16405845283946763,0.0,0.9047619047619048
1257,936008,10056,0.1071303722805644,0.125,0.9190751445086706
1258,936848,10064,0.05724759582074291,0.125,0.9617021276595744
1259,937752,10072,0.09780915467077057,0.0,0.9288389513108615
1260,938272,10080,0.11996327677152381,0.25,0.9285714285714286
1261,938792,10088,0.09234459252940372,0.0,0.9281437125748503
1262,939376,10096,0.2233552609822222,0.125,0.8911290322580645
1263,940024,10104,0.11364960524742203,0.25,0.9487179487179487
1264,940608,10112,0.12670948723270406,0.0,0.8924731182795699
1265,941448,10120,0.18459934807123496,0.125,0.8735177865612648
1266,942224,10128,0.14061765114069255,0.0,0.9054726368159204
1267,942744,10136,0.235667517432885,0.0,0.8539325842696629
1268,943648,10144,0.1593518600649301,0.0,0.896414342629482
1269,944360,10152,0.2236125092682621,0.0,0.8506787330316742
1270,945136,10160,0.12437993792678821,0.0,0.8872549019607843
1271,945848,10168,0.10157334580985343,0.0,0.9170731707317074
1272,946624,10176,0.07386969057276803,0.125,0.946078431372549
1273,947208,10184,0.11794647383481946,0.25,0.9326424870466321
1274,947856,10192,0.13738697682052958,0.0,0.9153225806451613
1275,948696,10200,0.113728911090504,0.125,0.8674033149171271
1276,949408,10208,0.10576819665454354,0.125,0.9147982062780269
1277,950312,10216,0.1290249110276753,0.0,0.9
1278,951088,10224,0.1583672014365807,0.125,0.9061224489795918
1279,951736,10232,0.18428165291950555,0.0,0.9031007751937985
1280,952448,10240,0.10314431036916773,0.0,0.9299065420560748
1281,953096,10248,0.18689319940818735,0.0,0.875
1282,954000,10256,0.10975638909057302,0.125,0.8910891089108911
1283,954712,10264,0.18514968176684227,0.0,0.89272030651341
1284,955744,10272,0.056121217515450565,0.0,0.9437751004016064
1285,956584,10280,0.13781884429881977,0.0,0.87
1286,957168,10288,0.12683958163569908,0.0,0.92
1287,958008,10296,0.07660082823688757,0.0,0.9425837320574163
1288,958976,10304,0.14409533515995218,0.0,0.8780487804878049
1289,959880,10312,0.09084982408000349,0.0,0.8969072164948454
1290,960528,10320,0.09772211278163331,0.0,0.9032258064516129
1291,961496,10328,0.10685821744986541,0.0,0.9104477611940298
1292,962208,10336,0.1044628200426275,0.125,0.940677966101695
1293,962792,10344,0.13468606089205157,0.0,0.9215686274509803
1294,963376,10352,0.21839472084420672,0.0,0.8883495145631068
1295,964408,10360,0.1229072178175419,0.0,0.8739495798319328
1296,965056,10368,0.13285655909609023,0.0,0.8895348837209303
1297,965832,10376,0.11850730375014658,0.125,0.8869047619047619
1298,966608,10384,0.12036871824739935,0.125,0.9074889867841409
1299,967320,10392,0.181841559341388,0.0,0.8604651162790697
1300,968160,10400,0.11466477985099952,0.0,0.9181818181818182
1301,969000,10408,0.07125219509486301,0.25,0.9478260869565217
1302,969776,10416,0.16441954330843636,0.0,0.8894009216589862
1303,970424,10424,0.18439722144584475,0.0,0.8982300884955752
1304,971008,10432,0.15368693963601843,0.0,0.9054726368159204
1305,971784,10440,0.18081863086358876,0.0,0.9061032863849765
1306,972560,10448,0.1856128208906531,0.0,0.9068100358422939
1307,973208,10456,0.19177667037629437,0.0,0.8963963963963963
1308,973856,10464,0.15429910731500335,0.0,0.8918918918918919
1309,974632,10472,0.08193213645124593,0.125,0.9353233830845771
1310,975280,10480,0.16081795019023515,0.125,0.8983957219251337
1311,975992,10488,0.26848349046189274,0.0,0.8326693227091634
1312,976768,10496,0.05456034864955484,0.375,0.963265306122449
1313,977608,10504,0.16554781484958042,0.0,0.863013698630137
1314,978448,10512,0.16499224597515555,0.125,0.888
1315,979288,10520,0.0849872500321735,0.0,0.9380165289256198
1316,979936,10528,0.13380336933857082,0.0,0.9090909090909091
1317,980712,10536,0.10211686227135088,0.0,0.8994974874371859
1318,981296,10544,0.1627212018986975,0.25,0.8978494623655914
1319,982072,10552,0.18921775996002374,0.0,0.8711864406779661
1320,982848,10560,0.1304834186225503,0.125,0.9153846153846154
1321,983560,10568,0.30669167954910576,0.0,0.8258928571428571
1322,984208,10576,0.11915312306316635,0.125,0.921875
1323,984984,10584,0.11611735884600345,0.0,0.9103139013452914
1324,985760,10592,0.1360022925690411,0.125,0.8987854251012146
1325,986664,10600,0.09144541711419778,0.125,0.9151785714285714
1326,987440,10608,0.08560206453258383,0.125,0.9375
1327,988344,10616,0.08569753032086623,0.125,0.9276018099547512
1328,989120,10624,0.13364830482618917,0.125,0.8823529411764706
1329,989896,10632,0.10182235432773308,0.0,0.927038626609442
1330,990544,10640,0.1300263667775557,0.0,0.9227467811158798
1331,991192,10648,0.1557961135898508,0.125,0.9213973799126638
1332,992544,10656,0.11887776837334041,0.0,0.8955696202531646
1333,993256,10664,0.16142129375789122,0.125,0.8910891089108911
1334,993968,10672,0.18298444477170595,0.125,0.9051383399209486
1335,994872,10680,0.14575306440432004,0.125,0.8729281767955801
1336,995648,10688,0.12560600540169395,0.25,0.926530612244898
1337,996616,10696,0.15406679898637599,0.0,0.8979591836734694
1338,997328,10704,0.08351359179701455,0.125,0.9154228855721394
1339,997848,10712,0.1481577303761505,0.0,0.9166666666666666
1340,998688,10720,0.06642154639169301,0.0,0.9186046511627907
1341,999656,10728,0.13084273425056717,0.0,0.9157894736842105
1342,1000368,10736,0.17035870329675531,0.125,0.916030534351145
1343,1001144,10744,0.14149215907059323,0.0,0.8762376237623762
1344,1001856,10752,0.10496257047776077,0.0,0.9406392694063926
1345,1002504,10760,0.20172660678463275,0.0,0.8835978835978836
1346,1003152,10768,0.1071530540144342,0.125,0.9356435643564357
1347,1003928,10776,0.15445642860669498,0.125,0.9038461538461539
1348,1004768,10784,0.16405888225062307,0.0,0.8413461538461539
1349,1005288,10792,0.17289782564904901,0.25,0.9186602870813397
1350,1006064,10800,0.09860843274075844,0.0,0.928
1351,1006968,10808,0.15016926806445413,0.0,0.8878923766816144
1352,1007808,10816,0.16082676500663437,0.125,0.8981132075471698
1353,1008712,10824,0.17573093732629028,0.0,0.8805309734513275
1354,1009360,10832,0.15175579211153578,0.125,0.9035087719298246
1355,1009944,10840,0.1513072747534995,0.0,0.9183673469387755
1356,1010592,10848,0.07486961691615657,0.0,0.9277777777777778
1357,1011240,10856,0.15018913459121253,0.125,0.9037656903765691
1358,1012144,10864,0.18087400180523655,0.0,0.8741721854304636
1359,1012856,10872,0.10535212162215685,0.125,0.9166666666666666
1360,1013440,10880,0.25230214934304507,0.0,0.8433179723502304
1361,1014216,10888,0.1329005863132598,0.125,0.9065420560747663
1362,1014992,10896,0.09681092717803996,0.0,0.9219512195121952
1363,1015704,10904,0.10853307820931506,0.0,0.925
1364,1016544,10912,0.17167061304426723,0.0,0.9069767441860465
1365,1017384,10920,0.170693768639259,0.0,0.8835341365461847
1366,1018480,10928,0.08125573247758866,0.0,0.9272727272727272
1367,1019064,10936,0.09715274082846853,0.125,0.9243243243243243
1368,1019648,10944,0.1361367946580067,0.125,0.9166666666666666
1369,1020232,10952,0.14691431707649982,0.0,0.9095477386934674
1370,1021008,10960,0.09670443087021562,0.0,0.9141414141414141
1371,1021720,10968,0.0855361044012651,0.0,0.9342723004694836
1372,1022368,10976,0.15121520849937622,0.0,0.9108910891089109
1373,1023144,10984,0.13249371947654556,0.0,0.9
1374,1023920,10992,0.08558582522572089,0.0,0.9330143540669856
1375,1024696,11000,0.18829682944248693,0.0,0.88
1376,1025536,11008,0.1281007491812376,0.0,0.9098360655737705
1377,1026184,11016,0.0862739089916965,0.0,0.927536231884058
1378,1026896,11024,0.20811764914558803,0.0,0.8857142857142857
1379,1027480,11032,0.1811044780804759,0.0,0.8977777777777778
1380,1028064,11040,0.12635493282867216,0.0,0.9012345679012346
1381,1028904,11048,0.07524495677283623,0.125,0.946058091286307
1382,1029488,11056,0.1944703233398741,0.0,0.893719806763285
1383,1030200,11064,0.17455151389346046,0.125,0.892
1384,1030848,11072,0.14321599668333557,0.0,0.900990099009901
1385,1031560,11080,0.15312404751991185,0.125,0.8848167539267016
1386,1032080,11088,0.18864111027450292,0.125,0.8967136150234741
1387,1032728,11096,0.24607345420682836,0.0,0.8306010928961749
1388,1033568,11104,0.10752930093652745,0.0,0.9144144144144144
1389,1034344,11112,0.14108106973206974,0.0,0.8921568627450981
1390,1035376,11120,0.08590623145631718,0.125,0.9241706161137441
1391,1036280,11128,0.19473898183293795,0.0,0.8764044943820225
1392,1037248,11136,0.0992243737438146,0.125,0.9333333333333333
1393,1038088,11144,0.11516911434721082,0.0,0.8923076923076924
1394,1038992,11152,0.08832044267955773,0.125,0.9288537549407114
